Issue Type,Issue key,Status,Created,Priority,Resolved,Bug age,,,,,,,,,,
Bug,PUP-7782,Closed,7/15/2017,Normal,7/17/2017,2,,,,,,,,,,
Bug,PUP-7783,Closed,7/18/2017,Normal,7/27/2017,9,,,,,,,,,,
Bug,PUP-7789,Closed,7/19/2017,Normal,7/20/2017,1,,,,,,,,,,
Bug,PUP-7790,Closed,7/20/2017,Normal,10/13/2017,85,,,,,,,,,,
Bug,PUP-7793,Closed,7/21/2017,Normal,8/14/2018,389,,,,,,,,,,
Bug,PUP-7796,Closed,7/21/2017,Normal,8/2/2017,12,,,,,,,,,,
Bug,PUP-7798,Closed,7/21/2017,Normal,8/2/2017,12,,,,,,,,,,
Bug,PUP-7800,Closed,7/22/2017,Normal,8/25/2017,34,,,,,,,,,,
Bug,PUP-7807,Closed,8/1/2017,Normal,11/9/2017,100,,,,,,,,,,
Bug,PUP-8148,Closed,8/1/2017,Normal,12/11/2017,132,,,,,,,,,,
Bug,PUP-7818,Closed,8/4/2017,Normal,9/1/2017,28,,,,,,,,,,
Bug,PUP-7820,Closed,8/8/2017,Normal,9/1/2017,24,,,,,,,,,,
Bug,PUP-7823,Closed,8/9/2017,Normal,8/10/2017,1,,,,,,,,,,
Bug,PUP-7824,Closed,8/9/2017,Normal,8/23/2017,14,,,,,,,,,,
Bug,PUP-7829,Closed,8/9/2017,Normal,8/23/2017,14,,,,,,,,,,
Bug,PUP-7833,Closed,8/10/2017,Normal,8/28/2017,18,,,,,,,,,,
Bug,PUP-7835,Closed,8/11/2017,Normal,9/6/2017,26,,,,,,,,,,
Bug,PUP-7837,Closed,8/11/2017,Normal,8/11/2017,0,,,,,,,,,,
Bug,PUP-7838,Closed,8/14/2017,Normal,8/14/2017,0,,,,,,,,,,
Bug,PUP-7841,Closed,8/14/2017,Normal,8/14/2017,0,,,,,,,,,,
Bug,PUP-7901,Closed,8/15/2017,Normal,9/5/2017,21,,,,,,,,,,
Bug,PUP-7844,Closed,8/15/2017,Normal,9/20/2017,36,,,,,,,,,,
Bug,PUP-7847,Closed,8/15/2017,Normal,10/22/2018,433,,,,,,,,,,
Bug,PUP-7849,Closed,8/18/2017,Normal,8/18/2017,0,,,,,,,,,,
Bug,PUP-7855,Closed,8/22/2017,Normal,9/6/2017,15,,,,,,,,,,
Bug,PUP-7857,Closed,8/22/2017,Normal,8/23/2017,1,,,,,,,,,,
Bug,PUP-7858,Closed,8/22/2017,Normal,8/30/2017,8,,,,,,,,,,
Bug,PUP-7861,Closed,8/22/2017,Normal,1/8/2018,139,,,,,,,,,,
Bug,PUP-7862,Closed,8/22/2017,Normal,9/8/2017,17,,,,,,,,,,
Bug,PUP-7863,Closed,8/23/2017,Normal,9/8/2017,16,,,,,,,,,,
Bug,PUP-7866,Closed,8/23/2017,Normal,1/24/2018,154,,,,,,,,,,
Bug,PUP-7878,Closed,8/24/2017,Normal,9/23/2017,30,,,,,,,,,,
Bug,PUP-7885,Closed,8/25/2017,Normal,8/30/2017,5,,,,,,,,,,
Bug,PUP-7881,Closed,8/25/2017,Normal,9/7/2017,13,,,,,,,,,,
Bug,PUP-7883,Closed,8/27/2017,Normal,11/1/2017,66,,,,,,,,,,
Bug,PUP-7900,Closed,9/1/2017,Normal,11/30/2017,90,,,,,,,,,,
Bug,PUP-7902,Closed,9/3/2017,Normal,10/3/2017,30,,,,,,,,,,
Bug,PUP-7904,Closed,9/4/2017,Normal,4/4/2018,212,,,,,,,,,,
Bug,PUP-7925,Closed,9/8/2017,Normal,9/11/2017,3,,,,,,,,,,
Bug,PUP-7928,Closed,9/10/2017,Normal,9/11/2017,1,,,,,,,,,,
Bug,PUP-7933,Closed,9/11/2017,Normal,9/20/2017,9,,,,,,,,,,
Bug,PUP-7937,Closed,9/11/2017,Normal,12/11/2017,91,,,,,,,,,,
Bug,PUP-7938,Closed,9/11/2017,Normal,1/30/2018,141,,,,,,,,,,
Bug,PUP-7945,Closed,9/12/2017,Normal,9/27/2017,15,,,,,,,,,,
Bug,PUP-7948,Closed,9/13/2017,Normal,12/11/2017,89,,,,,,,,,,
Bug,PUP-7952,Closed,9/15/2017,Normal,9/20/2017,5,,,,,,,,,,
Bug,PUP-7958,Closed,9/18/2017,Normal,9/18/2017,0,,,,,,,,,,
Bug,PUP-7959,Closed,9/18/2017,Normal,9/25/2017,7,,,,,,,,,,
Bug,PUP-7963,Closed,9/19/2017,Normal,9/25/2017,6,,,,,,,,,,
Bug,PUP-7969,Closed,9/20/2017,Normal,12/11/2017,82,,,,,,,,,,
Bug,PUP-8007,Closed,9/20/2017,Normal,10/25/2017,35,,,,,,,,,,
Bug,PUP-7972,Closed,9/21/2017,Normal,11/6/2017,46,,,,,,,,,,
Bug,PUP-7973,Closed,9/21/2017,Normal,11/13/2017,53,,,,,,,,,,
Bug,PUP-8174,Closed,9/22/2017,Normal,11/13/2017,52,,,,,,,,,,
Bug,PUP-7982,Closed,9/22/2017,Normal,10/16/2017,24,,,,,,,,,,
Bug,PUP-7983,Closed,9/22/2017,Normal,11/6/2017,45,,,,,,,,,,
Bug,PUP-7984,Closed,9/22/2017,Normal,7/23/2018,304,,,,,,,,,,
Bug,PUP-7985,Closed,9/22/2017,Normal,7/23/2018,304,,,,,,,,,,
Bug,PUP-7993,Closed,9/25/2017,Normal,10/23/2017,28,,,,,,,,,,
Bug,PUP-7994,Closed,9/26/2017,Normal,9/28/2017,2,,,,,,,,,,
Bug,PUP-8005,Closed,9/29/2017,Normal,10/2/2017,3,,,,,,,,,,
Bug,PUP-8013,Closed,10/2/2017,Normal,1/22/2018,112,,,,,,,,,,
Bug,PUP-8026,Closed,10/4/2017,Normal,12/12/2017,69,,,,,,,,,,
Bug,PUP-8028,Closed,10/5/2017,Normal,1/9/2018,96,,,,,,,,,,
Bug,PUP-8029,Closed,10/5/2017,Normal,10/26/2017,21,,,,,,,,,,
Bug,PUP-8032,Closed,10/6/2017,Normal,10/6/2017,0,,,,,,,,,,
Bug,PUP-8037,Closed,10/9/2017,Normal,10/17/2018,373,,,,,,,,,,
Bug,PUP-8039,Closed,10/9/2017,Normal,10/19/2017,10,,,,,,,,,,
Bug,PUP-8043,Closed,10/11/2017,Normal,1/9/2018,90,,,,,,,,,,
Bug,PUP-8047,Closed,10/12/2017,Normal,10/19/2017,7,,,,,,,,,,
Bug,PUP-8054,Closed,10/15/2017,Normal,10/15/2017,0,,,,,,,,,,
Bug,PUP-8056,Closed,10/16/2017,Normal,10/17/2017,1,,,,,,,,,,
Bug,PUP-8066,Closed,10/17/2017,Normal,1/9/2018,84,,,,,,,,,,
Bug,PUP-8067,Closed,10/17/2017,Normal,11/16/2017,30,,,,,,,,,,
Bug,PUP-8070,Closed,10/19/2017,Normal,11/21/2017,33,,,,,,,,,,
Bug,PUP-8071,Closed,10/19/2017,Normal,10/19/2017,0,,,,,,,,,,
Bug,PUP-8078,Closed,10/20/2017,Normal,11/10/2017,21,,,,,,,,,,
Bug,PUP-8083,Closed,10/23/2017,Normal,10/27/2017,4,,,,,,,,,,
Bug,PUP-8084,Closed,10/24/2017,Normal,10/24/2017,0,,,,,,,,,,
Bug,PUP-8092,Closed,10/25/2017,Normal,11/16/2017,22,,,,,,,,,,
Bug,PUP-8098,Closed,10/27/2017,Normal,2/15/2018,111,,,,,,,,,,
Bug,PUP-8101,Closed,10/27/2017,Normal,10/30/2017,3,,,,,,,,,,
Bug,PUP-8105,Closed,10/30/2017,Normal,11/15/2017,16,,,,,,,,,,
Bug,PUP-8108,Closed,10/31/2017,Normal,11/16/2017,16,,,,,,,,,,
Bug,PUP-8109,Closed,10/31/2017,Normal,11/13/2017,13,,,,,,,,,,
Bug,PUP-8113,Closed,11/1/2017,Normal,11/17/2017,16,,,,,,,,,,
Bug,PUP-8114,Closed,11/2/2017,Normal,2/12/2018,102,,,,,,,,,,
Bug,PUP-8122,Closed,11/2/2017,Normal,1/8/2018,67,,,,,,,,,,
Bug,PUP-8124,Closed,11/3/2017,Normal,12/13/2017,40,,,,,,,,,,
Bug,PUP-8125,Closed,11/3/2017,Normal,11/8/2017,5,,,,,,,,,,
Bug,PUP-8126,Closed,11/7/2017,Normal,11/7/2017,0,,,,,,,,,,
Bug,PUP-8127,Closed,11/7/2017,Normal,1/8/2018,62,,,,,,,,,,
Bug,PUP-8132,Closed,11/8/2017,Normal,11/9/2017,1,,,,,,,,,,
Bug,PUP-8137,Closed,11/9/2017,Normal,11/21/2017,12,,,,,,,,,,
Bug,PUP-8138,Closed,11/9/2017,Normal,11/16/2017,7,,,,,,,,,,
Bug,PUP-8139,Closed,11/9/2017,Normal,2/12/2018,95,,,,,,,,,,
Bug,PUP-8140,Closed,11/9/2017,Normal,11/16/2017,7,,,,,,,,,,
Bug,PUP-8249,Closed,11/9/2017,Normal,1/22/2018,74,,,,,,,,,,
Bug,PUP-8145,Closed,11/10/2017,Normal,11/13/2017,3,,,,,,,,,,
Bug,PUP-8147,Closed,11/11/2017,Normal,11/11/2017,0,,,,,,,,,,
Bug,PUP-8167,Closed,11/12/2017,Normal,11/29/2017,17,,,,,,,,,,
Bug,PUP-8177,Closed,11/13/2017,Normal,12/13/2017,30,,,,,,,,,,
Bug,PUP-8182,Closed,11/15/2017,Normal,1/24/2018,70,,,,,,,,,,
Bug,PUP-8184,Closed,11/16/2017,Normal,11/17/2017,1,,,,,,,,,,
Bug,PUP-8186,Closed,11/19/2017,Normal,11/19/2017,0,,,,,,,,,,
Bug,PUP-8187,Closed,11/20/2017,Normal,8/10/2018,263,,,,,,,,,,
Bug,PUP-8188,Closed,11/21/2017,Normal,3/14/2018,113,,,,,,,,,,
Bug,PUP-8189,Closed,11/21/2017,Normal,11/27/2017,6,,,,,,,,,,
Bug,PUP-8196,Closed,11/22/2017,Normal,11/29/2017,7,,,,,,,,,,
Bug,PUP-8197,Closed,11/22/2017,Normal,11/30/2017,8,,,,,,,,,,
Bug,PUP-8199,Closed,11/22/2017,Normal,12/13/2017,21,,,,,,,,,,
Bug,PUP-8203,Closed,11/22/2017,Normal,3/15/2018,113,,,,,,,,,,
Bug,PUP-8206,Closed,11/23/2017,Normal,11/29/2017,6,,,,,,,,,,
Bug,PUP-8210,Closed,11/28/2017,Normal,11/28/2017,0,,,,,,,,,,
Bug,PUP-8212,Closed,11/28/2017,Normal,2/1/2018,65,,,,,,,,,,
Bug,PUP-8216,Closed,11/29/2017,Normal,12/13/2017,14,,,,,,,,,,
Bug,PUP-8219,Closed,11/29/2017,Normal,1/10/2018,42,,,,,,,,,,
Bug,PUP-8221,Closed,11/30/2017,Normal,1/5/2018,36,,,,,,,,,,
Bug,PUP-8224,Closed,12/4/2017,Normal,7/26/2018,234,,,,,,,,,,
Bug,PUP-8229,Closed,12/6/2017,Normal,12/13/2017,7,,,,,,,,,,
Bug,PUP-8467,Closed,12/8/2017,Normal,2/20/2018,74,,,,,,,,,,
Bug,PUP-8240,Closed,12/11/2017,Normal,4/13/2018,123,,,,,,,,,,
Bug,PUP-8245,Closed,12/12/2017,Normal,12/13/2017,1,,,,,,,,,,
Bug,PUP-8247,Closed,12/13/2017,Normal,2/1/2018,50,,,,,,,,,,
Bug,PUP-8251,Closed,12/14/2017,Normal,12/14/2017,0,,,,,,,,,,
Bug,PUP-8253,Closed,12/14/2017,Normal,1/2/2018,19,,,,,,,,,,
Bug,PUP-8255,Closed,12/14/2017,Normal,2/9/2018,57,,,,,,,,,,
Bug,PUP-8259,Closed,12/15/2017,Normal,1/9/2018,25,,,,,,,,,,
Bug,PUP-8262,Closed,12/18/2017,Normal,1/24/2018,37,,,,,,,,,,
Bug,PUP-8269,Closed,12/18/2017,Normal,1/3/2018,16,,,,,,,,,,
Bug,PUP-8270,Closed,12/20/2017,Normal,1/2/2018,13,,,,,,,,,,
Bug,PUP-8271,Closed,12/20/2017,Normal,1/2/2018,13,,,,,,,,,,
Bug,PUP-8283,Closed,12/21/2017,Normal,1/9/2018,19,,,,,,,,,,
Bug,PUP-8285,Closed,12/21/2017,Normal,1/16/2018,26,,,,,,,,,,
Bug,PUP-8297,Closed,12/28/2017,Normal,1/23/2018,26,,,,,,,,,,
Bug,PUP-8326,Closed,1/5/2018,Normal,1/5/2018,0,,,,,,,,,,
Bug,PUP-8329,Closed,1/8/2018,Normal,1/8/2018,0,,,,,,,,,,
Bug,PUP-8335,Closed,1/8/2018,Normal,1/8/2018,0,,,,,,,,,,
Bug,PUP-8341,Closed,1/10/2018,Normal,1/22/2018,12,,,,,,,,,,
Bug,PUP-8343,Closed,1/11/2018,Normal,2/1/2018,21,,,,,,,,,,
Bug,PUP-8352,Closed,1/12/2018,Normal,1/12/2018,0,,,,,,,,,,
Bug,PUP-8357,Closed,1/16/2018,Normal,2/5/2018,20,,,,,,,,,,
Bug,PUP-8358,Closed,1/16/2018,Normal,1/19/2018,3,,,,,,,,,,
Bug,PUP-8359,Closed,1/16/2018,Normal,1/25/2018,9,,,,,,,,,,
Bug,PUP-8368,Closed,1/18/2018,Normal,1/26/2018,8,,,,,,,,,,
Bug,PUP-8372,Closed,1/19/2018,Normal,1/23/2018,4,,,,,,,,,,
Bug,PUP-8374,Closed,1/19/2018,Normal,2/9/2018,21,,,,,,,,,,
Bug,PUP-8377,Closed,1/23/2018,Normal,2/2/2018,10,,,,,,,,,,
Bug,PUP-8379,Closed,1/23/2018,Normal,1/26/2018,3,,,,,,,,,,
Bug,PUP-8380,Closed,1/23/2018,Normal,1/25/2018,2,,,,,,,,,,
Bug,PUP-8381,Closed,1/23/2018,Normal,2/5/2018,13,,,,,,,,,,
Bug,PUP-8383,Closed,1/23/2018,Normal,7/16/2018,174,,,,,,,,,,
Bug,PUP-8393,Closed,1/24/2018,Normal,2/12/2018,19,,,,,,,,,,
Bug,PUP-8394,Closed,1/24/2018,Normal,2/7/2018,14,,,,,,,,,,
Bug,PUP-8406,Closed,1/30/2018,Normal,2/9/2018,10,,,,,,,,,,
Bug,PUP-8407,Closed,1/30/2018,Normal,2/2/2018,3,,,,,,,,,,
Bug,PUP-8409,Closed,1/30/2018,Normal,3/13/2018,42,,,,,,,,,,
Bug,PUP-8411,Closed,2/1/2018,Normal,2/12/2018,11,,,,,,,,,,
Bug,PUP-8418,Closed,2/5/2018,Normal,3/12/2018,35,,,,,,,,,,
Bug,PUP-8432,Closed,2/6/2018,Normal,2/9/2018,3,,,,,,,,,,
Bug,PUP-8436,Closed,2/7/2018,Normal,2/12/2018,5,,,,,,,,,,
Bug,PUP-8439,Closed,2/8/2018,Normal,3/14/2018,34,,,,,,,,,,
Bug,PUP-8440,Closed,2/8/2018,Normal,2/8/2018,0,,,,,,,,,,
Bug,PUP-8443,Closed,2/9/2018,Normal,3/13/2018,32,,,,,,,,,,
Bug,PUP-8448,Closed,2/9/2018,Normal,3/12/2018,31,,,,,,,,,,
Bug,PUP-8450,Closed,2/12/2018,Normal,2/12/2018,0,,,,,,,,,,
Bug,PUP-8459,Closed,2/12/2018,Normal,3/12/2018,28,,,,,,,,,,
Bug,PUP-8469,Closed,2/16/2018,Normal,3/12/2018,24,,,,,,,,,,
Bug,PUP-8470,Closed,2/19/2018,Normal,3/12/2018,21,,,,,,,,,,
Bug,PUP-8471,Closed,2/20/2018,Normal,3/14/2018,22,,,,,,,,,,
Bug,PUP-8474,Closed,2/20/2018,Normal,3/14/2018,22,,,,,,,,,,
Bug,PUP-8475,Closed,2/20/2018,Normal,3/15/2018,23,,,,,,,,,,
Bug,PUP-8476,Closed,2/20/2018,Normal,5/18/2018,87,,,,,,,,,,
Bug,PUP-8477,Closed,2/20/2018,Normal,3/12/2018,20,,,,,,,,,,
Bug,PUP-8483,Closed,2/22/2018,Normal,6/5/2018,103,,,,,,,,,,
Bug,PUP-8484,Closed,2/22/2018,Normal,6/11/2018,109,,,,,,,,,,
Bug,PUP-8549,Closed,2/22/2018,Normal,3/28/2018,34,,,,,,,,,,
Bug,PUP-8493,Closed,2/26/2018,Normal,5/18/2018,81,,,,,,,,,,
Bug,PUP-8495,Closed,2/27/2018,Normal,3/15/2018,16,,,,,,,,,,
Bug,PUP-8502,Closed,2/28/2018,Normal,3/14/2018,14,,,,,,,,,,
Bug,PUP-8511,Closed,3/5/2018,Normal,3/13/2018,8,,,,,,,,,,
Bug,PUP-8514,Closed,3/6/2018,Normal,4/11/2018,36,,,,,,,,,,
Bug,PUP-8517,Closed,3/6/2018,Normal,3/12/2018,6,,,,,,,,,,
Bug,PUP-8519,Closed,3/8/2018,Normal,3/14/2018,6,,,,,,,,,,
Bug,PUP-8527,Closed,3/8/2018,Normal,3/15/2018,7,,,,,,,,,,
Bug,PUP-8537,Closed,3/8/2018,Normal,3/14/2018,6,,,,,,,,,,
Bug,PUP-8540,Closed,3/10/2018,Normal,3/11/2018,1,,,,,,,,,,
Bug,PUP-8541,Closed,3/11/2018,Normal,3/14/2018,3,,,,,,,,,,
Bug,PUP-8545,Closed,3/13/2018,Normal,3/16/2018,3,,,,,,,,,,
Bug,PUP-8548,Closed,3/14/2018,Normal,5/15/2018,62,,,,,,,,,,
Bug,PUP-8583,Closed,3/15/2018,Normal,3/28/2018,13,,,,,,,,,,
Bug,PUP-8562,Closed,3/19/2018,Normal,4/6/2018,18,,,,,,,,,,
Bug,PUP-8561,Closed,3/20/2018,Normal,4/13/2018,24,,,,,,,,,,
Bug,PUP-8585,Closed,3/22/2018,Normal,6/5/2018,75,,,,,,,,,,
Bug,PUP-8590,Closed,3/22/2018,Normal,3/26/2018,4,,,,,,,,,,
Bug,PUP-8592,Closed,3/22/2018,Normal,3/26/2018,4,,,,,,,,,,
Bug,PUP-8610,Closed,3/27/2018,Normal,4/13/2018,17,,,,,,,,,,
Bug,PUP-8619,Closed,4/2/2018,Normal,4/17/2018,15,,,,,,,,,,
Bug,PUP-8623,Closed,4/4/2018,Normal,4/13/2018,9,,,,,,,,,,
Bug,PUP-8637,Closed,4/6/2018,Normal,5/17/2018,41,,,,,,,,,,
Bug,PUP-8661,Closed,4/13/2018,Normal,4/13/2018,0,,,,,,,,,,
Bug,PUP-8663,Closed,4/13/2018,Normal,5/4/2018,21,,,,,,,,,,
Bug,PUP-8672,Closed,4/20/2018,Normal,6/26/2018,67,,,,,,,,,,
Bug,PUP-8673,Closed,4/22/2018,Normal,4/23/2018,1,,,,,,,,,,
Bug,PUP-8694,Closed,5/3/2018,Normal,8/3/2018,92,,,,,,,,,,
Bug,PUP-8696,Closed,5/3/2018,Normal,6/26/2018,54,,,,,,,,,,
Bug,PUP-8698,Closed,5/4/2018,Normal,5/7/2018,3,,,,,,,,,,
Bug,PUP-8701,Closed,5/7/2018,Normal,5/7/2018,0,,,,,,,,,,
Bug,PUP-8703,Closed,5/8/2018,Normal,5/17/2018,9,,,,,,,,,,
Bug,PUP-8707,Closed,5/9/2018,Normal,5/22/2018,13,,,,,,,,,,
Bug,PUP-8715,Closed,5/14/2018,Normal,9/19/2018,128,,,,,,,,,,
Bug,PUP-8735,Closed,5/15/2018,Normal,10/16/2018,154,,,,,,,,,,
Bug,PUP-8749,Closed,5/17/2018,Normal,5/18/2018,1,,,,,,,,,,
Bug,PUP-8750,Closed,5/17/2018,Normal,5/18/2018,1,,,,,,,,,,
Bug,PUP-8764,Closed,5/20/2018,Normal,8/16/2018,88,,,,,,,,,,
Bug,PUP-8772,Closed,5/22/2018,Normal,5/25/2018,3,,,,,,,,,,
Bug,PUP-8773,Closed,5/23/2018,Normal,6/4/2018,12,,,,,,,,,,
Bug,PUP-8893,Closed,5/27/2018,Normal,6/5/2018,9,,,,,,,,,,
Bug,PUP-8892,Closed,5/28/2018,Normal,6/29/2018,32,,,,,,,,,,
Bug,PUP-8896,Closed,5/29/2018,Normal,8/29/2018,92,,,,,,,,,,
Bug,PUP-8920,Closed,6/8/2018,Normal,6/8/2018,0,,,,,,,,,,
Bug,PUP-8941,Closed,6/13/2018,Normal,6/13/2018,0,,,,,,,,,,
Bug,PUP-8943,Closed,6/13/2018,Normal,6/29/2018,16,,,,,,,,,,
Bug,PUP-8944,Closed,6/14/2018,Normal,6/14/2018,0,,,,,,,,,,
Bug,PUP-8952,Closed,6/20/2018,Normal,6/25/2018,5,,,,,,,,,,
Bug,PUP-8957,Closed,6/25/2018,Normal,8/22/2018,58,,,,,,,,,,
Bug,PUP-8974,Closed,6/28/2018,Normal,7/16/2018,18,,,,,,,,,,
Bug,PUP-8976,Closed,6/29/2018,Normal,8/3/2018,35,,,,,,,,,,
Bug,PUP-8979,Closed,7/2/2018,Normal,7/2/2018,0,,,,,,,,,,
Bug,PUP-8980,Closed,7/4/2018,Normal,7/12/2018,8,,,,,,,,,,
Bug,PUP-8988,Closed,7/6/2018,Normal,7/28/2018,22,,,,,,,,,,
Bug,PUP-8989,Closed,7/9/2018,Normal,7/9/2018,0,,,,,,,,,,
Bug,PUP-8999,Closed,7/11/2018,Normal,8/1/2018,21,,,,,,,,,,
Bug,PUP-9015,Closed,7/23/2018,Normal,8/30/2018,38,,,,,,,,,,
Bug,PUP-9023,Closed,7/27/2018,Normal,7/30/2018,3,,,,,,,,,,
Bug,PUP-9024,Closed,7/30/2018,Normal,8/15/2018,16,,,,,,,,,,
Bug,PUP-9044,Closed,8/6/2018,Normal,9/20/2018,45,,,,,,,,,,
Bug,PUP-9052,Closed,8/10/2018,Normal,8/30/2018,20,,,,,,,,,,
Bug,PUP-9053,Closed,8/10/2018,Normal,9/25/2018,46,,,,,,,,,,
Bug,PUP-9054,Closed,8/10/2018,Normal,8/10/2018,0,,,,,,,,,,
Bug,PUP-9079,Closed,8/24/2018,Normal,9/17/2018,24,,,,,,,,,,
Bug,PUP-9104,Closed,9/5/2018,Normal,9/17/2018,12,,,,,,,,,,
Bug,PUP-9105,Closed,9/5/2018,Normal,9/5/2018,0,,,,,,,,,,
Bug,PUP-9106,Closed,9/5/2018,Normal,10/22/2018,47,,,,,,,,,,
Bug,PUP-9111,Closed,9/6/2018,Normal,9/26/2018,20,,,,,,,,,,
Bug,PUP-9116,Closed,9/7/2018,Normal,9/13/2018,6,,,,,,,,,,
Bug,PUP-9121,Closed,9/10/2018,Normal,9/26/2018,16,,,,,,,,,,
Bug,PUP-9130,Closed,9/11/2018,Normal,9/17/2018,6,,,,,,,,,,
Bug,PUP-9133,Closed,9/12/2018,Normal,9/12/2018,0,,,,,,,,,,
Bug,PUP-9134,Closed,9/12/2018,Normal,9/17/2018,5,,,,,,,,,,
Bug,PUP-9137,Closed,9/13/2018,Normal,9/26/2018,13,,,,,,,,,,
Bug,PUP-9138,Closed,9/13/2018,Normal,9/17/2018,4,,,,,,,,,,
Bug,PUP-9146,Closed,9/17/2018,Normal,9/17/2018,0,,,,,,,,,,
Bug,PUP-9159,Closed,9/20/2018,Normal,9/26/2018,6,,,,,,,,,,
Bug,PUP-9163,Closed,9/24/2018,Normal,9/26/2018,2,,,,,,,,,,
Bug,PUP-9171,Closed,9/24/2018,Normal,9/24/2018,0,,,,,,,,,,
Bug,PUP-9184,Closed,9/27/2018,Normal,10/1/2018,4,,,,,,,,,,
Bug,PUP-9185,Closed,9/27/2018,Normal,10/23/2018,26,,,,,,,,,,
Bug,PUP-9186,Closed,9/27/2018,Normal,9/28/2018,1,,,,,,,,,,
Bug,PUP-9187,Closed,9/28/2018,Normal,10/4/2018,6,,,,,,,,,,
Bug,PUP-9190,Closed,10/1/2018,Normal,10/23/2018,22,,,,,,,,,,
Bug,PUP-9192,Closed,10/1/2018,Normal,10/11/2018,10,,,,,,,,,,
Bug,PUP-9193,Closed,10/2/2018,Normal,10/16/2018,14,,,,,,,,,,
Bug,PUP-9195,Closed,10/3/2018,Normal,10/24/2018,21,,,,,,,,,,
Bug,PUP-9211,Closed,10/5/2018,Normal,10/23/2018,18,,,,,,,,,,
Bug,PUP-9215,Closed,10/8/2018,Normal,10/22/2018,14,,,,,,,,,,
Bug,PUP-9216,Closed,10/9/2018,Normal,10/29/2018,20,,,,,,,,,,
Bug,PUP-9244,Closed,10/17/2018,Normal,10/24/2018,7,,,,,,,,,,
Bug,PUP-9245,Closed,10/17/2018,Normal,10/26/2018,9,,,,,,,,,,
Bug,PUP-9266,Closed,10/25/2018,Normal,10/29/2018,4,,,,,,,,,,
Bug,PUP-9267,Closed,10/25/2018,Normal,11/2/2018,8,,,,,,,,,,
Bug,PUP-9268,Closed,10/26/2018,Normal,11/2/2018,7,,,,,,,,,,
Bug,PUP-9293,Closed,10/30/2018,Normal,11/20/2018,21,,,,,,,,,,
Bug,PUP-9305,Closed,11/7/2018,Normal,11/9/2018,2,,,,,,,,,,
Bug,PUP-9331,Closed,11/12/2018,Normal,11/27/2018,15,,,,,,,,,,
Bug,PUP-9313,Closed,11/13/2018,Normal,11/15/2018,2,,,,,,,,,,
Bug,PUP-9317,Closed,11/16/2018,Normal,11/20/2018,4,,,,,,,,,,
Bug,PUP-9334,Closed,11/28/2018,Normal,11/29/2018,1,,,,,,,,,,
Bug,PUP-9335,Closed,11/28/2018,Normal,11/28/2018,0,,,,,,,,,,
Bug,PUP-5575,In Progress,11/10/2015,Normal,,1116,,,,,,,,,,
Bug,PUP-3802,In Progress,12/31/2014,Normal,,1429,,,,,,,,,,
Bug,PUP-6503,In Progress,7/8/2016,Normal,,875,,,,,,,,,,
Bug,PUP-8766,In Progress,5/21/2018,Normal,,193,,,,,,,,,,
Bug,PUP-9247,In Progress,10/18/2018,Normal,,42,,,,,,,,,,
Bug,PUP-9330,In Progress,11/26/2018,Normal,,4,,,,,,,,,,
Bug,PUP-1078,Needs Information,12/16/2013,Normal,,1810,,,,,,,,,,
Bug,PUP-1079,Needs Information,12/16/2013,Normal,,1810,,,,,,,,,,
Bug,PUP-1191,Needs Information,12/19/2013,Normal,,1807,,,,,,,,,,
Bug,PUP-1965,Needs Information,3/17/2014,Normal,,1718,,,,,,,,,,
Bug,PUP-2729,Needs Information,6/4/2014,Normal,,1639,,,,,,,,,,
Bug,PUP-2915,Needs Information,7/9/2014,Normal,,1605,,,,,,,,,,
Bug,PUP-3123,Needs Information,8/21/2014,Normal,,1562,,,,,,,,,,
Bug,PUP-5642,Needs Information,12/29/2015,Normal,,1066,,,,,,,,,,
Bug,PUP-5519,Needs Information,11/19/2015,Normal,,1107,,,,,,,,,,
Bug,PUP-5504,Needs Information,11/13/2015,Normal,,1112,,,,,,,,,,
Bug,PUP-9055,Needs Information,10/23/2015,Normal,,1133,,,,,,,,,,
Bug,PUP-5093,Needs Information,8/26/2015,Normal,,1191,,,,,,,,,,
Bug,PUP-4647,Needs Information,5/22/2015,Normal,,1288,,,,,,,,,,
Bug,PUP-4450,Needs Information,4/21/2015,Normal,,1318,,,,,,,,,,
Bug,PUP-4045,Needs Information,2/26/2015,Normal,,1373,,,,,,,,,,
Bug,PUP-3995,Needs Information,2/10/2015,Normal,,1388,,,,,,,,,,
Bug,PUP-3630,Needs Information,11/6/2014,Normal,,1484,,,,,,,,,,
Bug,PUP-3502,Needs Information,10/22/2014,Normal,,1500,,,,,,,,,,
Bug,PUP-5874,Needs Information,2/10/2016,Normal,,1024,,,,,,,,,,
Bug,PUP-6021,Needs Information,3/8/2016,Normal,,997,,,,,,,,,,
Bug,PUP-6217,Needs Information,4/21/2016,Normal,,952,,,,,,,,,,
Bug,PUP-6380,Needs Information,6/2/2016,Normal,,911,,,,,,,,,,
Bug,PUP-6400,Needs Information,6/10/2016,Normal,,903,,,,,,,,,,
Bug,PUP-6453,Needs Information,6/28/2016,Normal,,884,,,,,,,,,,
Bug,PUP-6708,Needs Information,9/15/2016,Normal,,805,,,,,,,,,,
Bug,PUP-7312,Needs Information,3/7/2017,Normal,,633,,,,,,,,,,
Bug,PUP-7362,Needs Information,3/16/2017,Normal,,624,,,,,,,,,,
